y,Slope,Elevation,Aspect,Aspect_cv,Slope_cv,Elevation_cv,Forest height,Root depth,Tree density,Drought intensity,Available water capacity,Soil clay,Soil sand,Precipitation,Native plant species richness
0.033839087,3.542609453,1998,301.5305176,0.440236504,0.729168307,0.03191523,14,4.959182116,23379.11845,-4.684285714,100,23,36,543.3777778,1111.7
0.031957035,6.141724586,2330,334.5039978,0.644676007,0.856446068,0.063204268,24,2.944991226,40508.46485,-4.282857143,150,23,36,543.3777778,1111.7
0.079804533,26.56528282,2470,48.82995224,0.413292773,0.806653215,0.072002529,20,1.220721752,36030.12303,-4.372857143,100,23,36,543.3777778,1111.7
0.107711761,25.15054512,2663,283.9659729,0.518236882,0.719522935,0.060277595,25,2.502479591,25042.29816,-4.37,100,23,36,543.3777778,1111.7
0.051188917,2.16311717,2136,0,0.579061746,0.60603879,0.015254811,16,2.273594263,28217.57166,-4.688571429,100,23,36,411.0277778,910.1
0.089873617,17.66293144,2518,358.811615,0.510476044,0.719758835,0.065707899,25,3.753719387,42477.27196,-4.372857143,150,23,36,543.3777778,1111.7
0.056197981,7.718937874,2009,354.4133911,0.612642762,1.336014558,0.028971769,16,0.183108263,24721.21056,-4.86,100,23,36,543.3777778,1111.7
0.064368287,12.57382202,2344,62.63574219,0.57020237,0.784879619,0.05711225,0,2.563515679,22173.64387,-4.37,100,23,36,543.3777778,1111.7
0.0100273,24.19207573,2472,297.9321594,0.434549663,0.830464929,0.067113923,25,2.883955138,41198.84079,-4.311428571,100,23,36,543.3777778,1111.7
0.07932924,12.95055389,2621,23.77686119,0.767254066,0.788712859,0.080425196,19,3.280689708,17582.50264,-4.117142857,150,23,36,548.2083333,1111.7
0.120069961,17.88661003,2486,189.4434357,0.457676058,0.781597474,0.077016564,15,4.013122759,31052.20345,-4.145714286,100,23,36,548.2083333,1111.7
0.052863177,5.32428503,2186,209.7161407,0.533420492,0.71949207,0.023357647,17,5.63057908,26645.09309,-4.52,100,23,36,543.3777778,1111.7
0.078936604,4.991155148,1927,295.6262512,0.476248164,1.291242718,0.027242775,9,0.091554131,23972.35434,-4.885714286,100,23,36,450.1388889,1111.7
0.059721134,20.30448341,2474,304.6637573,0.512371149,0.814944789,0.065342498,25,2.89921416,38551.14014,-4.311428571,150,23,36,543.3777778,1111.7
0.068178445,4.627367496,2335,0,0.677572241,0.659298916,0.033991384,23,5.081254292,42716.18118,-4.494285714,100,23,36,411.0277778,1111.7
0.05538332,1.533357978,1787,101.6291962,0.47734848,1.150506758,0.039833562,11,0.183108263,31271.5322,-4.892857143,100,23,36,450.1388889,987
0.076262845,10.99384308,2539,78.78863525,0.631392392,0.615490785,0.031039175,23,3.326466773,35603.57836,-4.494285714,100,23,36,411.0277778,1111.7
0.043673734,3.125479221,2430,46.23251724,0.643441724,0.639031413,0.031193579,24,4.852368963,43030.0913,-4.494285714,100,23,36,411.0277778,1111.7
0.066610231,6.083316326,2093,300.4179993,0.844610205,0.74202983,0.022456382,10,2.319371328,35015.1512,-4.69,100,23,36,411.0277778,910.1
0.044716013,10.63724613,2426,27.04919624,0.550750877,0.637298702,0.028477782,17,5.06599527,34376.7085,-4.424285714,100,23,36,411.0277778,1111.7
0.045342846,7.878209591,2381,134.5808105,0.668833511,0.668393851,0.038944638,17,5.279621576,41694.60427,-4.494285714,100,23,36,411.0277778,1111.7
0.054557789,6.896725178,2236,220.6779633,0.718951917,0.779847676,0.031746432,10,5.889982452,37707.63925,-4.494285714,100,23,36,411.0277778,910.1
0.047174483,4.627367496,2175,180,0.463919147,0.799149035,0.061825663,15,4.119935912,31885.45645,-4.492857143,100,23,36,543.3777778,1111.7
0.084180204,1.899255514,2099,260.6350708,0.498428167,0.919143116,0.051892725,21,6.454566262,30950.84027,-4.842857143,100,23,36,530.9444444,987
0.048931529,1.975289583,2180,288.2345276,0.587219445,0.791742491,0.015898975,18,3.677424277,33620.28967,-4.625714286,100,23,36,411.0277778,910.1
0.061922079,8.994962692,2227,318.5846863,0.566548777,1.003380332,0.043277841,29,4.150453956,42893.39463,-4.558571429,100,23,36,530.9444444,987
0.055874191,21.8117485,1951,58.27604294,0.49653118,0.969872506,0.066662801,21,0.091554131,29978.44272,-4.837142857,100,23,36,530.9444444,987
0.041555633,1.236462593,2247,0,0.642238309,0.700132399,0.018220876,19,3.067063401,39793.62321,-4.332857143,100,23,36,530.9444444,910.1
0.040096535,4.17467308,2390,306.2569275,0.552964796,0.885167971,0.074779033,29,3.692683299,44314.36258,-4.387142857,100,23,36,530.9444444,910.1
0.060876186,2.889465332,2415,31.21275902,0.538343889,0.874463314,0.08997958,26,6.378271153,36029.57437,-4.354285714,100,23,36,530.9444444,910.1
0.086249599,4.788879395,2310,33.14313126,0.646786246,0.7402974,0.017852633,29,5.752651255,40862.34309,-4.238571429,100,23,36,530.9444444,910.1
0.066308633,3.209765196,2351,54.73818588,0.533591566,0.854017703,0.056645914,28,3.311207752,45395.48017,-4.292857143,100,23,36,530.9444444,910.1
0.054977312,4.175508976,2366,306.2484741,0.4966418,0.821221837,0.073285885,21,5.142290379,43914.67083,-4.292857143,100,23,36,530.9444444,910.1
0.05868166,4.800605774,2101,326.6421509,0.646366113,0.707253575,0.024779968,17,4.028381781,24734.98785,-4.645714286,100,23,36,543.3777778,1111.7
0.041452952,3.23955822,2341,247.5839844,0.436360796,0.796200891,0.099808663,12,1.693751431,33037.96932,-4.582857143,100,23,36,530.9444444,910.1
0.077617542,3.397188187,2322,50.48400879,0.558562223,0.86130591,0.041881794,29,3.692683299,34236.58795,-4.292857143,100,23,36,530.9444444,910.1
0.067842907,9.177768707,2240,283.5198669,0.611607384,0.780236882,0.022997708,24,0.183108263,41524.24121,-4.385714286,100,23,36,530.9444444,910.1
0.026408868,2.090646029,2255,116.3236694,0.564312339,0.858933539,0.044313973,25,4.135194934,37568.74528,-4.51,100,23,36,530.9444444,910.1
0.035821566,2.700456858,2066,76.77346039,0.682890776,0.864305352,0.010850095,11,0.183108263,26997.29896,-4.622857143,100,23,36,411.0277778,910.1
0.038854783,2.569785595,2080,61.25541306,0.687288664,0.825647476,0.011607867,11,1.602197299,36764.63483,-4.622857143,100,23,36,411.0277778,910.1
0.033530641,9.267397881,2106,254.6596985,0.609765408,0.799874409,0.018376376,16,1.724269474,38519.58928,-4.671428571,100,23,36,411.0277778,910.1
0.042475975,1.459321618,2141,230.5484467,0.560480316,0.664241439,0.015390582,16,5.249103532,35709.97449,-4.672857143,100,23,36,411.0277778,910.1
0.033119812,0.973167002,2070,230.5566254,0.701034318,0.915399047,0.012691144,11,5.188067445,26846.23149,-4.58,100,23,36,411.0277778,910.1
0.056038493,3.780017376,2285,11.46594334,0.477582635,0.614495616,0.026872426,19,3.418020905,34022.27895,-4.52,100,23,36,411.0277778,1111.7
0.092837653,8.663695335,1933,172.547226,0.584559053,0.823801331,0.095869866,14,6.332494087,30049.98808,-5.06,100,23,36,543.3777778,1111.7
0.060128606,2.471774578,1980,0,0.422740665,0.956188875,0.048851881,8,5.06599527,31354.41751,-4.874285714,100,23,36,450.1388889,1111.7
0.055020982,2.780288458,1994,0,0.44060909,0.638562346,0.024695759,17,3.311207752,24201.83075,-4.874285714,100,23,36,450.1388889,1111.7
0.051168057,5.254400253,2074,355.9132385,0.684196559,0.981948509,0.026147214,14,4.165712978,32362.1169,-4.462857143,100,23,36,411.0277778,910.1
0.065928882,2.568202496,2158,118.7639923,0.6341859,1.001867164,0.023269898,18,3.830014496,37427.82021,-4.52,100,23,36,411.0277778,910.1
0.033869502,5.905026913,2180,71.75849152,0.608228485,0.768838769,0.023175053,22,4.562447547,39027.75311,-4.495714286,100,23,36,411.0277778,910.1
0.045173618,3.417384386,2170,353.7030029,0.577714282,0.711898079,0.023507296,22,5.737392233,37889.79596,-4.524285714,100,23,36,411.0277778,910.1
0.06523948,4.584259987,2238,281.6474304,0.549433292,0.893210245,0.053753425,30,4.150453956,42329.42262,-4.601428571,100,23,36,530.9444444,910.1
0.042402528,1.283493757,2265,61.20529556,0.61056929,0.93345317,0.025897998,30,2.075226978,41863.19735,-4.458571429,100,23,36,530.9444444,910.1
0.060234367,3.881569147,2285,50.48962021,0.570387202,0.949701169,0.060227515,24,2.65506981,40785.91778,-4.6,100,23,36,530.9444444,987
0.049051905,3.881109715,2310,50.48400879,0.495387649,0.886725024,0.105922,14,1.235980774,78118.26473,-4.6,100,23,36,530.9444444,987
0.058538723,2.195776939,2026,189.8991547,0.550817087,0.823529552,0.028995293,15,4.455634394,23915.7812,-4.832857143,100,23,36,543.3777778,1111.7
0.070478619,6.428923607,2259,324.4972229,0.594331238,1.004304217,0.044202703,25,4.135194934,41348.1884,-4.6,100,23,36,530.9444444,987
0.098934869,2.195809364,2107,170.0959778,0.693247235,1.03154526,0.017714039,0,0.091554131,25178.7838,-4.651428571,100,23,36,548.2083333,1111.7
0.054173961,4.247578144,2105,282.5890808,0.471440005,0.74928427,0.032614922,19,0.183108263,35080.77204,-4.821428571,100,23,36,548.2083333,1111.7
0.049615997,5.278857708,2161,266.6519775,0.516800746,0.638948949,0.029219186,19,1.937895781,35378.99509,-4.754285714,100,23,36,548.2083333,1111.7
0.07392639,5.353480339,2100,246.2295685,0.575961651,0.816984342,0.02293679,19,5.798428321,30721.2478,-4.801428571,100,23,36,548.2083333,1111.7
0.050654664,9.437288284,2123,277.4610291,0.689675384,0.66306856,0.022705663,22,0.183108263,39931.69946,-4.702857143,100,23,36,548.2083333,1111.7
0.059627699,1.195697308,2163,320.8574524,0.823577303,1.131838096,0.034882215,16,1.235980774,36411.42132,-4.608571429,150,23,36,344.9694444,1111.7
0.074710031,13.34509659,2291,21.15594673,0.729287577,0.868615364,0.049751754,23,4.547188525,40840.97418,-4.42,100,23,36,450.1388889,1111.7
0.096694408,13.65041828,2417,325.2940369,0.637175578,0.758375604,0.04334053,25,4.150453956,42728.8585,-4.42,100,23,36,450.1388889,1111.7
0.054534022,7.078974724,2277,127.4677505,0.538015935,0.823188169,0.016251429,21,2.365148394,38043.04489,-4.52,100,23,36,411.0277778,1111.7
0.037532674,3.520080805,2026,105.2573013,0.544966722,0.69777939,0.031805595,16,0.091554131,25706.0322,-4.645714286,100,23,36,543.3777778,1111.7
0.054481217,11.56811523,2329,42.42865372,0.671261791,0.756887069,0.020465463,21,3.753719387,40695.62549,-4.391428571,100,23,36,411.0277778,1111.7
0.072857652,4.019843102,2581,302.5123901,0.695950277,0.79319703,0.046867028,26,2.349889372,43270.13214,-4.42,100,23,36,450.1388889,1111.7
0.049614315,4.687935352,2580,170.7596283,0.644227299,0.727713412,0.044416627,22,3.891050584,41066.0217,-4.422857143,100,23,36,450.1388889,1111.7
0.068155755,19.672472,2354,50.66087723,0.686533096,0.884950239,0.0490016,17,4.42511635,39510.84191,-4.477142857,100,23,36,411.0277778,1111.7
0.064368945,11.1546278,2354,249.1607971,0.561319823,0.685070839,0.036903488,15,3.418020905,21512.57798,-4.422857143,100,23,36,450.1388889,1111.7
0.135161159,13.86158848,2244,230.644043,0.439006035,0.627864714,0.032161758,18,3.311207752,37799.27946,-4.695714286,100,23,36,450.1388889,1111.7
0.082031046,18.9653492,2366,16.70323563,0.550765823,0.730397664,0.034597931,21,3.250171664,43452.46559,-4.5,100,23,36,450.1388889,1111.7
0.074421113,16.94600868,2401,321.1867676,0.744650945,0.942448344,0.052506429,21,3.799496452,38975.22901,-4.42,100,23,36,450.1388889,1111.7
0.042974687,16.597826,2353,96.23558044,0.753822865,0.964611608,0.05117827,19,3.128099489,41096.83134,-4.475714286,100,23,36,411.0277778,1111.7
0.076513996,0.725020885,2214,211.4830017,0.449952496,0.968582384,0.016996529,16,2.273594263,27564.28862,-4.621428571,100,23,36,548.2083333,1111.7
0.061582601,1.532270074,486,90,0.729241812,1.025397942,0.040230296,8,1.495384146,12587.86558,-4.592857143,100,8,82,412.4472222,477.3
0.147753042,0.30916065,617,0,0.642571982,0.668535409,0.021366294,0,9.262226291,9307.090162,-5.69,150,19,37,416.4361111,549.4
0.148804425,0.80865401,683,220.1297455,0.494606597,0.642517288,0.01680356,12,1.159685664,21188.49195,-5.745714286,150,19,37,415.675,549.4
0.135772999,2.622585058,679,276.7653198,0.74934405,0.580480679,0.024232004,14,4.821850919,8572.363142,-5.935714286,150,19,37,426.0333333,465.4
0.064047194,2.074257135,481,278.5679932,0.605165039,1.181670061,0.049857906,0,0.854505226,7996.762891,-4.895714286,100,8,82,412.4472222,561.2
0.078390294,1.989349365,762,308.4175415,0.703489522,0.653198485,0.015811511,15,1.052872511,97014.03047,-5.782857143,150,19,37,463.3416667,553
0.061423542,0.309160646,670,0,0.715266687,0.623577473,0.012878392,13,0.183108263,16860.09825,-6.105714286,150,24,22,407.4555556,451.1
0.07500867,1.778992772,741,121.4120941,0.718753156,0.635956816,0.022805078,16,1.174944686,50887.44949,-5.432857143,150,24,22,376.2388889,495.9
0.095601736,3.257654905,757,18.55573463,0.651290281,0.593182892,0.015533412,15,17.73098344,72144.01299,-5.941428571,150,19,37,463.3416667,495.7
0.091051913,1.859862566,765,33.8133812,0.623606352,0.567973137,0.009848556,15,3.189135576,73556.25541,-5.918571429,150,19,37,463.3416667,553
0.030321752,0.510513365,478,90,0.759940746,1.196824966,0.037866319,17,0.381475547,25222.6891,-4.571428571,100,8,82,412.4472222,477.3
0.113330633,3.777245998,769,55.10233688,0.822497154,0.735792255,0.012166116,16,0.64087892,56930.37392,-6.027142857,150,19,37,463.3416667,553
0.151276787,2.559239149,106,298.8743591,0.546879537,0.625892547,0.166754985,17,1.20546273,56732.55917,-2.724285714,50,10,50,888.0083333,785.3
0.162010325,1.449564576,103,129.7697906,0.568610252,0.644027978,0.210685282,17,1.220721752,73939.24951,-3.875714286,100,21,42,629.3277778,707.4
0.169560508,0.828445599,97,221.7275344,0.480435214,0.624595805,0.215995343,21,2.273594263,43165.70534,-3.458571429,100,21,42,688.1361111,0
0.081710515,0.628094852,58,240.5144043,0.59880703,0.70274424,0.250841277,20,0.183108263,44731.58252,-3.955714286,150,21,36,690.9611111,1078.9
0.066133435,8.836627007,23,220.2180328,0.584835812,0.737234698,0.709180049,16,1.12916762,46318.89648,-2.568571429,15,24,42,692.1527778,755
0.158074552,3.35160327,147,137.4854889,0.558374591,0.634113236,0.203145201,20,1.144426642,74584.59422,-2.334285714,50,10,50,838.7833333,680.5
0.132385289,2.360261147,172,262.4776487,0.628644097,0.759856373,0.115029418,20,0.381475547,72617.84014,-2.73,50,10,50,703.8916667,612
0.058122647,3.240693331,163,286.6124268,0.625332154,1.007016945,0.088607669,23,4.119935912,59717.00439,-5.671428571,150,23,37,1300.102778,1279.5
0.078755634,1.882149339,177,70.82808685,0.528846014,0.939093111,0.154531653,0,4.119935912,63415.20269,-5.752857143,100,20,42,1042.644444,1279.5
0.062283122,1.315075108,272,199.9143431,0.681227836,0.733319858,0.080403388,21,1.709010452,44290.53763,-4.918571429,150,51,17,1010.536111,1279.5
0.093538797,2.630347053,192,159.9906818,0.658305916,1.183669887,0.059214248,0,2.929732204,43951.33269,-5.421428571,50,21,46,754.1166667,1099.5
0.079541379,5.561104298,3204,355.9855347,0.470579545,0.624125321,0.07780797,20,0.656137942,21272.73497,-5.041428571,150,24,35,347.7722222,889.1
0.103884848,17.13521576,2880,11.45507431,0.520617247,0.687033326,0.058223135,26,5.783169299,30429.08379,-4.961428571,150,24,35,347.7722222,889.1
0.137232486,7.156401157,3194,160.992218,0.591412764,0.851178468,0.045068936,0,3.173876555,11225.70931,-4.822857143,150,24,35,347.7722222,889.1
0.160208773,17.67450714,2982,177.5509644,0.555706372,0.827755745,0.031595109,18,3.921568627,25351.40746,-4.978571429,150,24,35,347.7722222,889.1
0.139795163,16.16844749,3259,350.536438,0.549708773,0.630785745,0.070841019,16,0.671396963,27901.76495,-5.142857143,150,24,35,347.7722222,889.1
0.123363895,9.504493713,3088,234.5405731,0.619671586,0.659217764,0.035577684,22,0.701915007,21213.26551,-4.807142857,150,24,35,347.7722222,889.1
0.11111329,19.85153198,3009,297.6010742,0.458116634,0.665300279,0.07729656,20,1.220721752,32240.11812,-5.018571429,150,24,35,347.7722222,889.1
0.193399073,13.69617558,3097,335.2026672,0.654505235,0.677756801,0.027403062,22,2.182040131,38790.75102,-4.958571429,150,24,35,347.7722222,889.1
0.141849377,3.650839567,3071,147.7451324,0.568504875,0.611072913,0.028738663,19,0.442511635,22936.43037,-5.015714286,150,24,35,347.7722222,889.1
0.133268047,5.38590765,3130,249.9159088,0.563947942,0.971885019,0.039903622,0,1.251239796,24645.15718,-4.805714286,150,24,35,347.7722222,889.1
0.106459058,3.113075733,2981,352.8096008,0.575065637,0.846234156,0.026904868,18,6.973373007,23399.81472,-4.978571429,150,24,35,347.7722222,889.1
0.127595549,22.87573433,2701,18.84612846,0.691392024,0.612692607,0.04792211,20,0.122072175,25884.15834,-5.065714286,150,24,35,347.7722222,889.1
0.083260141,20.70465569,1988,317.9338864,0.315557193,0.426560802,0.162280251,30,2.594033722,37722.46415,-4.312857143,150,20,39,498,679.5
0.070371512,2.306355,2015,97.69942474,0.527595561,0.923780819,0.044721593,8,0.152590219,9229.310034,-3.132857143,100,21,50,416.6194444,839.3
0.052782615,6.449839115,1944,270,0.481649912,0.927570217,0.048680924,10,3.585870146,3540.638415,-3.28,100,21,50,416.6194444,839.3
0.05461251,5.268675327,1982,220.4755402,0.50239298,0.943223997,0.047531572,8,3.250171664,3693.783485,-3.28,100,21,50,416.6194444,839.3
0.070555526,7.710734341,2199,163.0322284,0.538981747,0.607391187,0.038214405,22,0.656137942,34113.55515,-5.058571429,150,19,37,398.8944444,977.2
0.074445028,4.747458458,83,97.46645355,0.744534622,0.667912023,0.206043232,18,0.183108263,40397.14251,-3.922857143,150,22,42,609.2111111,575.9
0.027769622,2.37445116,74,97.47708893,0.662343165,0.73970533,0.171032009,18,5.035477226,34058.5043,-3.935714286,150,22,42,609.2111111,723.4
0.139364847,3.701164722,42,138.6542664,0.660340447,0.623642144,0.369591626,20,4.623483635,67451.27146,-3.607142857,150,22,41,865.3722222,0
0.075026423,6.946615696,2010,60.84584808,0.517638921,0.831048476,0.063472678,10,3.845273518,17559.61566,-3.358571429,100,21,50,416.6194444,839.3
0.068935569,1.694317508,48,111.3974548,0.540598545,0.871132409,0.521429101,0,0,0,-4.458571429,50,21,36,359.5611111,0
0.065416946,4.840310097,1372,67.52228546,0.640183819,1.193944081,0.017288884,20,1.235980774,73370.11121,-3.832857143,50,21,36,497.1805556,1368.1
0.023738202,6.058135509,1229,336.229126,0.539408968,0.669672104,0.087720874,0,2.456702525,48687.35014,-3.822857143,50,21,36,497.1805556,1368.1
0.046912798,0.490095345,209,230.8902332,0.599174138,0.70225387,0.039956996,0,9.536888685,0,-4.428571429,150,24,35,1094.677778,1090.5
0.192515501,13.15080261,682,284.7168884,0.543215004,0.42056401,0.134027335,25,6.43930724,56220.95307,-5.337142857,150,24,49,1184.225,1352
0.046013369,6.277740479,611,338.7419739,0.529868293,0.41160509,0.228198887,29,4.318303197,56707.96489,-4.99,150,24,49,1195.036111,1384.9
0.071140551,17.22206879,449,202.6898041,0.536681447,0.509741962,0.252465869,26,11.79522393,57444.02809,-4.927142857,150,24,49,1195.036111,1384.9
0.05734168,3.904619632,69,256.2804885,0.631558851,0.602484297,0.205900806,23,0.091554131,57191.95358,-4.768571429,150,24,49,1177.713889,1231
0.13281782,8.289099693,359,0,0.657682365,0.706122483,0.069498558,15,1.602197299,113937.1405,-4.474285714,50,49,18,791.8805556,890.1
0.090703383,2.648574352,239,234.3222504,0.62049295,0.774748961,0.148135958,9,0.457770657,74835.0837,-4.388571429,50,49,18,787.0027778,890.1
0.119409776,5.643379211,368,35.00597,0.663559874,0.689684913,0.070386864,15,0.854505226,71338.19205,-4.474285714,50,49,18,791.8805556,890.1
0.14567284,0.360838383,430,270,0.67468069,0.668304548,0.064886081,9,4.562447547,40331.70292,-4.45,50,49,18,725.5888889,890.1
0.084307324,8.65458107,339,196.8312073,0.630605331,0.658113423,0.072552794,16,1.602197299,92194.44827,-4.495714286,50,49,18,791.8805556,890.1
0.140053224,0.781371713,248,246.6938934,0.61961601,0.774776453,0.148293452,12,0.473029679,55981.86144,-4.388571429,50,49,18,787.0027778,890.1
0.117223743,3.27558732,251,318.9599304,0.618586822,0.763331979,0.147428822,9,0.457770657,74835.0837,-4.385714286,50,49,18,787.0027778,890.1
0.094345449,4.02846241,230,174.8981781,0.624641214,0.782963858,0.143115649,9,0.457770657,74835.0837,-4.388571429,50,49,18,787.0027778,890.1
0.12864382,7.157080173,2615,53.01486588,0.640436469,0.686357618,0.043403143,0,0.686655985,4631.464675,-4.177142857,100,24,58,260.5222222,635.7
0.062563604,4.78618288,2611,345.165802,0.685139125,0.624133394,0.05039089,0,0.732433051,7690.666018,-4.701428571,100,24,58,313.5472222,661.9
0.09550554,9.550971985,2734,326.4917603,0.685344285,0.592241859,0.051835842,0,0.717174029,12882.15205,-4.701428571,100,24,58,313.5472222,661.9
0.066038866,4.934382915,2526,0,0.681295428,0.644075208,0.050769647,0,1.007095445,2290.93384,-5.048571429,100,24,58,313.5472222,661.9
0.100758832,13.24629688,2611,65.63163757,0.738716669,0.676123199,0.056949755,19,1.297016861,24246.48098,-4.464285714,100,24,58,313.5472222,661.9
0.087830605,13.89177799,2851,303.0542908,0.65550628,0.613852777,0.05398339,22,1.312275883,41791.29589,-4.481428571,100,24,58,313.5472222,661.9
0.127221767,6.637642384,2602,322.0240479,0.411387998,0.536830272,0.053122909,0,0.686655985,9035.728768,-4.398571429,100,24,58,260.5222222,635.7
0.121795687,4.988596439,2849,295.6404114,0.55443845,0.578354526,0.055552735,17,1.602197299,24895.72816,-4.687142857,100,24,58,260.5222222,661.9
0.099031505,2.252132654,2882,46.6836319,0.595653158,0.573903601,0.0533651,20,1.602197299,24895.72816,-4.341428571,100,24,58,260.5222222,661.9
0.086156043,9.667796135,2791,332.4849854,0.758135098,0.682444379,0.058730302,16,1.281757839,21367.34271,-4.601428571,100,24,58,293.3555556,661.9
0.156333063,6.892019272,2721,319.3680115,0.688617195,0.635837001,0.051990387,22,1.220721752,26904.74079,-4.687142857,100,24,58,293.3555556,661.9
0.07311175,1.899111509,2748,12.47103691,0.554871085,0.594059225,0.050035273,15,0.671396963,63605.66168,-4.177142857,150,24,35,260.5222222,635.7
0.09216611,11.03508663,2498,30.93583107,0.424079126,0.541542007,0.052686655,0,0.671396963,9035.728768,-4.398571429,100,24,58,260.5222222,635.7
0.092326242,9.668115616,2627,306.9987793,0.475580169,0.558341623,0.046311215,0,0.717174029,122180.7753,-4.177142857,100,24,58,260.5222222,635.7
0.142805292,10.03754711,2739,203.8582306,0.43883335,0.556024479,0.057644091,19,1.434348058,55047.49628,-4.398571429,150,24,35,260.5222222,635.7
0.093962294,3.194741964,2603,194.8224182,0.565599509,0.740290341,0.060531169,0,1.022354467,4228.396983,-4.965714286,100,24,58,313.5472222,661.9
0.188339602,3.901510715,2567,161.7015991,0.642558628,0.65397122,0.046530652,9,2.441443503,6873.549174,-4.981428571,100,24,58,313.5472222,661.9
0.143881233,8.586812019,2581,288.7603455,0.594592786,0.591942426,0.048645422,0,0.823987182,0,-4.422857143,100,24,58,313.5472222,661.9
0.094185029,11.99704742,2601,30.30667686,0.735526943,0.60136501,0.063375054,18,1.342793927,28467.67575,-4.464285714,100,24,58,313.5472222,661.9
0.117909122,3.118122816,2584,293.3414917,0.679427895,0.633843138,0.04667119,13,1.510643168,6510.183387,-4.701428571,100,24,58,313.5472222,661.9
0.070923907,10.66963673,2693,346.848114,0.701509806,0.613964455,0.047521744,0,2.029449912,26330.11466,-4.701428571,100,24,58,313.5472222,661.9
0.110939502,3.427188214,242,136.1215688,0.565950311,0.739870374,0.108255127,26,3.29594873,52745.40411,-2.88,150,21,47,1060.847222,944
0.026318494,26.94303703,1558,225.5194092,0.544994269,0.354182965,0.148506313,35,0.183108263,43663.12385,-6.391428571,75,24,49,698.2888889,1413.6
0.16830299,1.987708451,744,288.1165297,0.720481067,0.633578066,0.070995197,0,0.091554131,0,-7.661428571,150,23,23,413.0194444,729.8
0.129046822,10.91988459,1450,312.1628831,0.65325329,0.430968779,0.153047686,23,0.808728161,140929.5926,-4.488571429,150,21,25,371.4055556,813.3
0.139873407,19.35023031,1410,43.76675414,0.606690968,0.434248076,0.076501916,0,0.183108263,0,-4.77,150,42,12,396.8361111,769.8
0.04596158,0.61830329,1143,0,0.664411191,0.728496095,0.031884325,0,1.342793927,0,-4.89,100,5,90,365.9861111,912
0.123706092,3.109511726,257,6.648514516,0.63984981,0.609933161,0.068145588,10,0.183108263,43908.31488,-4.585714286,150,49,18,838.7888889,1100.1
0.128955673,2.184371338,237,55.53774434,0.641068513,0.639498272,0.068378138,0,1.052872511,34524.26847,-4.585714286,150,49,18,838.7888889,1100.1
0.05831328,5.84284544,172,77.82380676,0.592080171,0.600158597,0.155995356,15,0.427252613,84316.05094,-4.445714286,125,56,20,835.7805556,1185.5
0.07038215,5.84284544,172,77.82380676,0.592080171,0.600158597,0.155995356,15,0.427252613,84316.05094,-4.445714286,125,56,20,835.7805556,1185.5
0.106209844,3.561915874,364,162.4657135,0.576981528,0.602153342,0.057108835,8,0.091554131,35656.8532,-4.237142857,150,24,47,853.675,1052.5
0.144116568,1.586365104,363,166.9545593,0.568394046,0.603747746,0.057974234,9,2.380407416,45174.4435,-4.237142857,150,24,47,853.675,1052.5
0.14327598,3.117207494,628,246.6512246,0.483545883,0.494508076,0.034885706,9,5.004959182,34976.97473,-4.302857143,50,49,18,675.4277778,805.1
0.133913337,0.946094913,623,229.194145,0.483070194,0.493562598,0.034900001,9,5.004959182,34976.97473,-4.302857143,50,49,18,675.4277778,805.1
0.121953055,0.946094913,623,229.194145,0.483070194,0.493562598,0.034900001,9,5.004959182,34976.97473,-4.302857143,50,49,18,675.4277778,805.1
0.11324149,4.028348619,678,354.9163633,0.668479029,0.53068594,0.031629623,7,5.157549401,66108.15474,-4.575714286,50,49,18,577.2861111,813.2
0.11324149,4.028348619,678,354.9163633,0.668479029,0.53068594,0.031629623,7,5.157549401,66108.15474,-4.575714286,50,49,18,577.2861111,813.2
0.10368202,4.326571342,685,81.79923318,0.667663867,0.53147964,0.02995675,8,5.157549401,66108.15474,-4.575714286,50,49,18,577.2861111,813.2
0.142673753,1.236462604,76,0,0.544927044,0.62130327,0.134640643,0,0.091554131,21212.29576,-5.412857143,150,24,47,1106.958333,1452.1
0.060199647,3.401787996,364,335.1974487,0.503420445,0.526579233,0.072909408,10,4.058899825,61440.47663,-4.315714286,50,49,18,853.675,1052.5
0.139350606,1.55891037,315,246.6377716,0.620156236,0.516220953,0.070067175,11,4.364080262,73004.2495,-4.368571429,50,49,18,853.675,1052.5
0.024083216,4.507627189,644,285.8893757,0.439978298,0.534138872,0.099923104,12,4.074158846,0,-5.435714286,15,46,19,216.8444444,1090.5
0.050621802,5.627344442,345,9.691087223,0.634491057,0.823000644,0.065712262,0,0.091554131,6876.398244,-6.5,100,20,42,690.8861111,946.2
0.127147847,4.118353367,417,205.935791,0.673553879,0.715165139,0.071193342,0,5.706874189,73703.52078,-4.457142857,50,49,18,725.5888889,890.1
0.137326373,0.784289204,622,246.7856965,0.508718443,0.607962449,0.026736592,0,4.776073854,48392.85875,-4.504285714,50,49,18,591.6527778,785.7
0.093806949,21.88485718,1561,58.40655136,0.566348306,0.438613396,0.265746826,21,1.190203708,262879.6003,-4.321428571,15,24,42,817.2944444,1895.1
0.043852325,1.397240758,1404,63.73989868,0.660367719,0.490144493,0.284234565,18,2.487220569,77589.94488,-4.871428571,15,23,41,803.1583333,1895.1
